    附件


序号       所属省   所属市    所属县（区）              学校名称
476   河北省   保定市    竞秀区            保定市前进小学
477   河北省   唐山市    滦南县           滦南县第三实验小学
478   河北省   廊坊市    安次区          廊坊市安次区长城学校
479   河北省   唐山市    滦南县           滦南县第二实验小学
480   河北省   唐山市    滦南县          滦南县扒齿港镇中心小学
481   河北省   唐山市    丰润区          唐山市丰润区祥和路小学
482   河北省   保定市    安国市         安国市育新学区育新中心小学
483   河北省   保定市    望都县        河北省望都县职业技术教育中心
484   河北省   唐山市    滦南县            唐山英才学校
485   河北省   保定市     易县            易县第四小学
486   河北省   保定市    望都县           望都县第一实验小学
487   河北省   保定市    徐水区         保定市徐水区留村镇南亭小学
488   河北省   保定市    清苑区          保定市清苑区第三小学
489   河北省   唐山市    迁西县            迁西县第五小学
490   河北省   邢台市    临城县            临城县第三中学
491   河北省   唐山市    丰润区          唐山市丰润区第三小学
492   河北省   保定市     易县            易县易州学校
493   河北省   唐山市    路北区         唐山市路北区七十七号小学
494   河北省   雄安新区    /           雄安容和红杰初级中学
495   河北省   雄安新区    /            雄安容和德辉学校
496   河北省   雄安新区    /            雄安容和金源小学
497   河北省   雄安新区    /            雄安容和海棠小学
498   河北省   雄安新区    /           容城县晾马台镇北剧小学
499   河北省   雄安新区    /           安新县端村镇关城小学
500   河北省   雄安新区    /             安新县雁翎小学
501   河北省   雄安新区    /             安新县第二中学
502   河北省   雄安新区    /            雄安雄东长丰小学
503   河北省   雄安新区    /           雄安雄东长兴初级中学
504   河北省   保定市     蠡县         蠡县大曲堤镇大曲堤村小学
505   河北省   邯郸市    邯山区          邯郸市邯山区农林路小学
506   河北省   邯郸市    邯山区          邯郸市邯山区滏河学校
507   河北省   邯郸市    邯山区          邯郸市邯山区九鼎小学
508   河北省   邯郸市    邯山区          邯郸市邯山区开元小学
509   河北省   邯郸市    邯山区          邯郸市邯山区七贤小学
510   河北省   邯郸市    峰峰矿区         邯郸市峰峰矿区滏北小学
511   河北省   邯郸市     磁县           磁县第四实验小学
512   河北省   邯郸市    武安市            武安市安瑞小学
513   河北省   邯郸市    武安市           武安市第十二中学
514   河北省   邯郸市    丛台区         邯郸市丛台区第二实验小学
